Year,Sex,Age_Group,Education_Level,Alabama,Alaska,Arizona,Arkansas,California,Colorado,Connecticut,Delaware,District of Columbia,Florida,Georgia,Hawaii,Idaho,Illinois,Indiana,Iowa,Kansas,Kentucky,Louisiana,Maine,Maryland,Massachusetts,Michigan,Minnesota,Mississippi,Missouri,Montana,Nebraska,Nevada,New Hampshire,New Jersey,New Mexico,New York,North Carolina,North Dakota,Ohio,Oklahoma,Oregon,Pennsylvania,Rhode Island,South Carolina,South Dakota,Tennessee,Texas,Utah,Vermont,Virginia,Washington,West Virginia,Wisconsin,Wyoming,Puerto Rico
2023,Male,65 and older,High school graduate (includes equivalency),126664,13747,143515,88822,520548,87064,82292,29792,6858,568248,210174,38573,39161,277412,196141,102757,67829,128410,126791,46658,116389,143580,271341,142735,68297,169884,32867,50466,56905,38615,196785,40895,431924,230932,20552,361093,90506,83078,433753,22841,129092,25731,178286,429182,38438,20694,166797,129461,75536,186263,16796,92561
2023,Male,65 and older,"Some college, no degree",83268,13216,162794,50478,558553,87958,50945,16639,4857,429015,145273,27268,43370,196956,99779,53890,51957,68116,70005,27252,80146,83357,192966,100444,50589,108143,24503,34238,68309,20603,114823,41757,251171,157576,15379,188499,71712,94174,170411,14974,87512,17204,110168,391137,50030,10611,115282,143077,28959,103269,12008,27591
2023,Male,65 and older,Associate's degree,28046,4266,57091,13430,233892,32164,19759,4954,1007,169178,48376,12595,13464,68142,35260,23504,15899,21214,14277,10589,23982,42709,71189,41322,17768,31418,9206,13339,19766,11405,42167,12710,119764,67181,5681,63976,21525,35124,83485,8673,37154,5529,31549,121058,15898,4975,38816,55062,8371,46322,4243,21314
2023,Male,65 and older,Bachelor's degree,72073,7418,131778,35363,570526,106137,58951,20618,6387,450773,138338,28361,30690,173515,75461,43528,49344,48372,51497,28066,89417,111250,141719,96130,32460,89090,23809,28648,47119,27490,151237,34182,274032,172798,10927,152519,54437,79230,194577,17823,89577,15865,91898,372289,42250,13665,129706,130770,19202,90337,10231,46741
2023,Male,65 and older,Graduate or professional degree,50554,7823,105809,26938,498247,101125,67123,18720,14050,377027,110658,21354,24545,154227,66467,31231,33311,42215,39213,26029,110412,128801,121617,66413,22953,67325,15632,18877,38576,26030,134013,37836,281200,123771,5360,129141,39283,62068,173083,17187,68074,9748,74509,277676,38753,12787,145061,116262,19768,66062,8037,22319
2023,Female,18-24,Less than 9th grade,3518,201,5744,2201,23556,952,708,1095,1156,13250,8602,333,1507,5563,6402,2906,1926,1634,4034,195,5932,3060,7259,2442,1013,3418,1079,1074,3705,297,5489,2226,15125,5652,613,10465,3211,1627,7477,679,3340,767,4613,27070,3516,115,3927,2419,1094,3401,187,1372
2023,Female,18-24,"9th to 12th grade, no diploma",17415,2534,35479,12916,117295,23804,11080,2720,1763,74811,48817,3376,9431,41435,28698,12626,11169,14665,21197,3623,23873,25360,39596,21571,9704,22565,3754,6829,13395,3966,27518,9846,55052,39853,3080,39962,21642,14267,46909,3211,21098,5694,23404,131626,15718,2444,26396,27463,7173,16610,2666,7344
2023,Female,18-24,High school graduate (includes equivalency),79763,13688,112174,49251,558206,80844,48196,14577,6780,289396,180592,19348,30894,187654,114724,46076,43175,72479,64548,16580,81461,100129,149991,70823,43880,87909,17677,30007,48551,19144,109973,34203,245180,152514,10525,181666,67977,62643,208314,18738,86116,12183,105735,489155,59860,9689,124812,106857,29517,93392,9313,39720
2023,Female,18-24,"Some college, no degree",98073,7384,119770,50007,648017,88519,58481,17863,15855,293385,180602,17672,38054,183738,108186,52992,49683,70686,83126,21876,82291,127523,160823,81704,48807,104299,18241,34562,37286,21865,119415,27479,311997,182846,17986,172715,67344,59270,202074,18532,86745,12780,99954,474214,75088,11283,133979,93899,24921,101174,6901,64934
2023,Female,18-24,Associate's degree,12349,1925,20430,10350,117204,13036,6762,1672,1016,98434,25359,3902,6725,37006,13218,14066,10589,10956,8740,1932,18698,9198,26695,18726,17883,18415,1756,5687,7174,2751,25472,7352,47668,34578,1812,25553,12304,12244,21947,2617,10767,2592,19733,111852,17704,1129,28430,27670,5274,14216,2612,15950
2023,Female,18-24,Bachelor's degree,25316,1645,42262,16594,246411,43579,32872,5015,10857,112881,60954,6657,8769,93129,46119,19630,19243,24136,21066,8095,42747,73898,60815,45990,13685,38358,5195,14385,12717,9814,77458,9580,168344,71203,6350,73036,17972,22554,82518,7881,27068,5411,53509,172784,22568,4269,65686,49079,7833,39285,2211,20028
2023,Female,18-24,Graduate or professional degree,2505,142,3197,1261,22841,2874,4000,985,1663,11084,6100,380,363,8770,4194,1695,2270,2490,1184,448,4771,8777,6554,3432,758,4695,112,993,536,1204,9217,842,25329,7932,430,5496,2230,1226,8329,1371,3120,245,5485,16084,1836,202,8127,5114,398,3511,54,340
2023,Female,25-34,Less than 9th grade,5181,1035,9035,2984,73338,5131,3405,2384,948,32403,20304,991,4422,13476,13381,5380,2916,8722,6332,718,10532,9617,10397,6388,2793,7613,1523,3924,4330,133,11029,3470,33690,13606,273,18896,6894,5259,16285,1081,7077,1278,11678,55892,3425,97,9280,10628,1640,3937,271,2764
2023,Female,25-34,"9th to 12th grade, no diploma",15383,2429,21272,7672,112630,8537,6622,2380,2088,52063,36675,3257,4129,23770,21711,4941,8481,10801,14934,2324,14229,14037,25187,10441,9711,12435,1899,3478,12151,2580,11810,6869,45379,23358,1314,27501,13453,10715,27237,2434,15160,2822,20664,98910,5856,726,16720,17863,5228,9203,1424,3895
2023,Female,25-34,High school graduate (includes equivalency),79156,15236,110479,58382,523510,70096,41804,11747,7158,319981,163657,20873,30903,154437,103543,38157,37557,73495,79332,17496,75587,76729,136517,56219,41020,88710,19208,21156,63233,17489,106850,34361,235536,145101,7405,190571,73859,53483,194943,14514,79748,11191,116154,486959,49466,7220,115208,106522,28830,78202,9762,41450
2023,Female,25-34,"Some college, no degree",78685,11938,118909,39607,541125,80152,36245,11713,4466,250187,156696,16922,28716,147330,85891,37414,38905,57945,65511,16849,61361,53006,139806,59080,40629,81125,14169,23804,50495,13636,83964,32152,172387,147150,12150,144885,57523,64147,125565,14822,77343,10160,94725,431515,55758,6326,106126,109137,19232,71680,10175,31652
2023,Female,25-34,Associate's degree,37824,3509,45205,21924,235194,35347,16230,6451,1229,160237,65262,10444,10308,70284,39444,25962,20505,32413,27993,8865,30641,29076,66816,39851,30280,41413,6828,13597,19651,7094,40451,14773,117942,77451,7726,66498,27189,28937,68076,4103,31357,6751,41488,209353,25087,2225,51376,53334,12888,36862,3898,34556
2023,Female,25-34,Bachelor's degree,73038,13017,129220,45434,875828,167715,66017,17902,30495,393415,215021,25802,36819,277045,123482,56885,50608,67694,68403,27999,119137,175242,182406,134981,38281,109485,17814,38267,54203,30181,216111,27206,470148,217937,17176,202961,63166,90647,244802,25403,88580,17813,139365,609784,81107,14581,178403,177551,21907,117214,8779,65550
2023,Female,25-34,Graduate or professional degree,41563,6024,60454,18803,411031,78307,53120,9869,31191,181371,109442,11939,7937,147870,55560,25810,27141,40274,36913,11011,88373,123781,81872,56206,21026,60335,8111,19382,18887,14172,118878,15854,300951,101100,6889,116490,25409,36696,136034,14260,45117,6498,64817,270923,23905,6874,101540,94039,10569,44606,3769,23113
2023,Female,35-44,Less than 9th grade,8012,393,19352,8049,155130,10817,7336,2052,523,49724,29395,1115,2686,25249,13950,6303,3797,6624,10256,1444,15517,12696,15343,10389,6044,8964,1164,4107,10562,692,23784,5220,56866,26360,1765,17299,10634,8966,19228,1807,9468,1680,15740,104974,6225,326,17599,14672,1593,8898,620,4636
2023,Female,35-44,"9th to 12th grade, no diploma",18884,2390,29592,11603,161754,15212,10265,2235,1134,67972,36177,2501,5170,32723,21140,7025,8439,15620,18834,1529,12256,16903,27718,9067,11428,18709,2929,4518,17701,2652,23620,11050,66351,33003,398,28936,14957,11805,33387,1624,18549,1814,21287,122907,7316,525,20410,20718,5300,10915,1150,6194
2023,Female,35-44,High school graduate (includes equivalency),76706,11934,86529,48633,467024,61676,40087,15472,5934,290920,151634,15890,25549,143226,92568,37933,32931,58547,71125,17047,71046,76296,108718,54013,42010,80911,14729,21275,45638,14972,101032,30003,224946,115299,9245,157734,65476,48104,175418,13443,70714,9651,106409,430250,44611,7452,102051,93759,30272,71425,7022,39943
2023,Female,35-44,"Some college, no degree",69978,11566,96970,40089,462091,66952,32406,10528,5669,241855,144817,17277,30370,146096,80813,36060,35865,56284,65374,16085,67969,60424,132209,66129,46110,77313,15217,25422,50142,15005,86371,24852,154759,124043,9789,136683,56671,61562,116953,12355,64343,10388,90019,404615,45772,4815,95969,94060,18390,66730,9067,25438
2023,Female,35-44,Associate's degree,37752,4243,49397,23791,229490,38244,20889,5470,1014,175064,83304,11871,13830,76115,55070,31650,22659,33966,36221,11035,32889,29826,69511,53097,30028,45341,8904,17310,22934,9973,42779,14840,119689,82916,5716,86479,27206,29014,87743,4946,39726,9454,46779,192986,25428,4303,53988,57463,12454,45568,6838,33601
2023,Female,35-44,Bachelor's degree,71727,11813,107347,40477,682443,122915,60875,16648,11857,368424,175094,28912,34979,224153,113362,52553,50837,59758,66941,25473,104354,129335,154861,116810,37644,98268,18426,36937,44986,24683,186648,28845,327324,194349,14446,175807,58390,83028,212341,20818,86148,15414,109531,532489,65967,10795,168605,157103,22718,104840,9057,66150
2023,Female,35-44,Graduate or professional degree,47847,9545,71523,28007,503505,101088,63878,13238,32008,248269,151121,17011,15720,186327,59763,31999,36136,52057,45538,16108,130568,139000,106580,77569,28231,71548,11779,20729,26046,18851,149402,21124,325022,143660,9158,138584,35527,52595,179556,15206,60471,8920,83738,352181,34037,12544,143585,116105,13864,63495,5196,30186
2023,Female,45-64,Less than 9th grade,19206,1054,51964,13488,527972,22411,15521,3638,3962,93081,50608,4583,7065,77090,25776,11366,11111,20390,21224,2215,31002,36677,31814,19097,9800,16195,1733,9300,28062,2581,50711,13982,145919,48599,1278,32294,17048,20088,40597,8315,16893,2902,27813,286174,11422,1069,34510,34951,6933,19312,1182,21449
2023,Female,45-64,"9th to 12th grade, no diploma",46063,2703,52422,24991,327391,24120,17925,6998,4619,143104,79841,7207,10833,75686,39216,12160,14025,32954,39998,5210,34940,35120,54598,16198,25304,39236,3979,6230,25349,5172,59345,17135,138354,63468,1505,69299,29064,23139,71833,7391,38265,3038,50013,253435,14242,2050,48176,40204,15411,24205,1649,20758
2023,Female,45-64,High school graduate (includes equivalency),181270,18892,188786,116148,909650,122194,110726,35161,11027,748058,337067,41731,50238,373736,248920,97842,72546,181574,174842,52703,183700,191381,326077,132429,106909,201499,31475,44937,99500,47338,295431,58991,595770,303006,16361,429675,129535,104481,506475,32927,183948,24170,261875,813738,74062,19388,237273,183873,85365,187204,15069,113141
2023,Female,45-64,"Some college, no degree",138761,21342,195702,76135,877972,131638,73367,26106,9255,552893,263932,31000,56713,301752,166180,75489,74708,112080,114791,32608,133233,127036,285065,135447,77346,170225,31200,47205,88171,33196,187541,52904,377995,271509,16976,282155,105110,118425,249388,24701,139913,21924,181088,706795,85978,14802,194395,196939,37127,139562,16905,49758
2023,Female,45-64,Associate's degree,73637,7790,88409,38006,397232,66140,47713,13749,3793,359367,145612,21980,23820,154176,96167,59135,36755,70996,52744,25473,66645,87092,156147,96190,48378,77133,16488,29792,38289,24850,103228,25974,283853,177338,14089,180407,43673,51955,189039,13537,84601,16572,97390,316194,40565,8530,99686,106009,28276,105476,10502,69247
2023,Female,45-64,Bachelor's degree,119947,16999,182955,65128,1023470,188714,115714,28803,12811,657442,313705,40818,47230,347936,164278,79376,76631,90372,101260,46683,184462,226996,249791,176448,63723,157218,31227,53653,71161,46368,328513,44822,516009,327017,21083,283186,91486,119768,340419,31504,141204,24893,168539,746723,76485,21535,275846,211266,34120,169122,12353,122033
2023,Female,45-64,Graduate or professional degree,79439,11256,123030,39418,710009,133225,105840,21683,22924,405391,224171,25100,28021,255069,93994,44002,50682,69696,59123,27174,185921,211452,176376,109981,44250,106813,17628,31316,44978,34852,217228,39665,486383,209908,8380,202438,50812,77278,248307,24382,94800,10963,121982,457434,41051,17944,212444,146305,24238,95088,7918,51939
2023,Female,65 and older,Less than 9th grade,22132,2550,42379,12241,434285,14543,22385,3768,3406,148118,45599,9332,3881,70079,23757,6948,8929,26935,23170,5197,25034,53527,31770,14918,16785,21230,1625,5312,18575,3090,62199,17865,177945,38327,2239,34521,15448,12089,50112,10221,25076,2381,32720,246212,6697,1324,37782,26191,10186,15477,1364,103130
2023,Female,65 and older,"9th to 12th grade, no diploma",41066,2027,39412,20535,201207,20049,20508,6020,3155,160027,76691,6362,8852,65577,42651,12109,13673,32107,37458,6649,36669,33514,55649,18120,26116,39859,5898,6833,16418,6668,52880,12695,135339,71397,3203,85421,24527,16616,85164,7549,41432,3542,48254,145520,9776,2259,54280,28130,18021,25725,1979,39856
2023,Female,65 and older,High school graduate (includes equivalency),186091,13104,200765,122330,743276,116604,118917,43664,9793,831596,308321,47037,50771,397873,272617,124109,89973,177598,166349,55392,176743,198886,367985,180396,98959,225430,36825,64304,84297,48601,317049,58568,629331,324933,23282,491232,126338,108853,620404,37376,191094,31295,260153,632457,58303,21718,247399,173427,90812,233053,16791,124575
2023,Female,65 and older,"Some college, no degree",112275,11951,196992,65523,709626,113334,60237,20701,9423,539633,193765,31702,52604,249870,118326,68328,66674,82631,89463,29968,108455,105883,239199,119660,59807,137309,25272,44427,76635,28792,136138,51038,290286,222281,17924,225561,88877,125584,205027,18220,108047,20696,142217,488949,62573,13316,155912,178906,32216,115077,15636,40355
2023,Female,65 and older,Associate's degree,41744,5520,70572,21107,306494,42070,36470,10099,2193,245199,75077,12956,19020,94291,48814,30391,22968,32858,22695,16227,42059,70880,99271,52238,23459,45352,10811,16308,26088,15531,58434,15461,178673,106850,6729,103246,26750,39121,111200,9173,53439,7149,47318,166216,19166,8074,64082,73735,13182,60053,4948,38096
2023,Female,65 and older,Bachelor's degree,63589,10105,125190,36056,624112,115518,60506,21200,9735,448210,137024,32115,29326,194822,71490,52786,47743,43968,58491,32718,106447,125971,141571,104871,36970,88737,26811,29239,43551,28464,172353,36464,299680,182137,13127,157835,53853,81626,196679,19755,85760,16934,90724,379274,40055,15695,150020,141657,21287,95055,10892,64575
2023,Female,65 and older,Graduate or professional degree,52532,7008,98645,26426,439274,84637,61892,14812,14017,309221,113384,24702,14738,145513,73227,26231,29839,46133,43079,26092,103048,129894,114521,59041,26326,67842,13263,17402,27341,23177,118323,35886,316888,120496,4187,124155,34351,63014,164619,15737,67334,7311,66501,239230,22231,13801,117567,101395,18181,58288,5802,29098
